texto;classificacao
onibus da gontijo envolvido em acidente na br 262 tem 7 multas  via ;0
colisao entre onibus da gontijo e caminhao deixa 7 feridos na br 262 no es  via ;0
motorista e preso apos denuncia de atropelamento em cacapavasp  condutor estava alcoolizado e resistiu a voz de prisao dada pelos prfs  saiba mais em   emergencia ou denuncia   ligue 191 ;0
balanco do dia 14102021  009 acidentes  015 veiculos envolvidos  010 feridos  000 morto  375 pessoas fiscalizadas  288 veiculos fiscalizados  287 autos de infracao  007 veiculos recolhidos  001 veiculo recuperado  003 pessoas detidas;0
balanco do dia 13102021   009 acidentes  015 veiculos envolvidos  009 feridos  000 morto 304 pessoas fiscalizadas  257 veiculos fiscalizados  316 autos de infracao  030 veiculos recolhidos  001 veiculo recuperado  002 pessoas detidas;0
no momento nao ha ocorrencias relevantes nas rodovias federais sob circunscricao da prfes  dirijam com seguranca respeitem a sinalizacao e tenham todos uma boa viagem  em caso de acidentes liguem  prf 191  samu 192  cbmes 193  eco 101   0800 7701 101;0
13h00   boa tarde no momento nao ha ocorrencias relevantes nas rodovias federais sob circunscricao da prfes  dirijam com seguranca respeitem a sinalizacao e tenham todos uma boa viagem  em caso de acidentes liguem  prf 191  samu 192  cbmes 193  eco 101   0800 7701 101;0
durante os cinco dias de operacao foram registrados 33 acidentes e nenhuma vitima fatal comparando com o mesmo feriado em 2020 ocorreram 39 acidentes havendo uma reducao de 15 de acordo com dados oficiais a prf fiscalizou 1066 veiculos e 1348 pessoas ;0
0800   em fundaoes no km 228 da br 101 por volta das 06h15  ocorreu uma saida de pista seguida de colisao com uma arvore envolvendo uma carreta o condutor faleceu no local nao ha interdicao de pista;0
05h30   em conceicao do castelo km 121 da br 262 pista totalmente interditada devido acidente envolvendo onibus e caminhao equipes prf bombeiros e samu no local  ;1
04h45   em conceicao do castelo proximo ao km 121 da br 262 informacao de um acidente envolvendo um onibus e um caminhao pista interditada no sentido vitoria pedimos atencao aos condutores que trafegam pela localidade;1
acidente no km 4260 da br 282 em joacaba transito interrompido em ambos os sentidos;1
atencao   devido a  acidente  ocorrido no km 8 da  br  116 o  transito permanece  com  lentidao no  local no momento a pista  esta  liberada siga  com o maximo de atencao e mantenha  distancia do  veiculo a  sua frente;1
4h13    em joao monlevade no km 348 da br 381 pista totalmente interditada e sem previsao de liberacao em virtude de acidente com derramamento de oleo diesel equipes no local;1
homem morre atropelado por carro de prefeitura na paraiba  ;0
capotamento de caminhonete deixa duas pessoas mortas na paraiba  ;0
1724 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1123 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0600 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0100 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
homem que levava crianca na garupa de uma bicicleta e atropelado na baixada fluminense rj veja o que foi noticia nesta sexta 15 no jornaldarecord  jr24h ;0
menino de 12 anos morre apos ser atropelado por carro em curitiba motorista fugiu  g1 g1pr ;0
acidente com caminhonete deixa dois mortos e seis feridos em rodovia no sertao da paraiba g1 g1paraiba   ;0
apesar do impacto motociclista esta bem  g1 bahia acidente;0
acidente com danos no veiculo mas ele ainda pode rodar o que fazer nesse caso sera que ainda poderei dirigir ate a oficina quer saber a resposta acesse o link  ;0
nos sistemas de transportes ferroviario e metroviario aguarde pelos trens atras da faixa amarela evite acidentes a sua seguranca tambem depende de voce ;0
colisao na br 104 em sao sebastiao de lagoa de roca pb mata dois e fere um gravemente  via ;0
acidente na br 343 no piaui deixa homem morto com a perna decepada  via ;0
onibus do acidente na br 135 com 3 mortes tem 8 multas por excesso de velocidade  via ;0
colisao entre caminhes deixa um morto na br 116 em mafra sc  via ;0
balanco do dia 17102021  004 acidentes  008 veiculos envolvidos  006 feridos  000 morto  307 pessoas fiscalizadas  247 veiculos fiscalizados  236 autos de infracao  019 veiculos recolhidos  001 veiculo recuperado  006 pessoas detidas;0
alanco do dia 16102021  010 acidentes  023 veiculos envolvidos  013 feridos  002 morto  258 pessoas fiscalizadas  216 veiculos fiscalizados  215 autos de infracao  028 veiculos recolhidos  001 veiculo recuperado  004 pessoas detidas;0
alanco do dia 15102021  005 acidentes  010 veiculos envolvidos  004 feridos  000 morto  421 pessoas fiscalizadas  364 veiculos fiscalizados  276 autos de infracao  020 veiculos recolhidos  001 veiculo recuperado  001 pessoas detidas;0
16h50   br 262 km 38 santa isabel domingos martins pista interditada devido a grave acidente entre carreta e automovel;1
09h00   bom dia  no momento nao ha ocorrencias relevantes nas rodovias federais sob circunscricao da prfes  dirijam com seguranca respeitem a sinalizacao e tenham todos uma boa viagem  em caso de acidentes liguem  prf 191  samu 192  cbmes 193  eco 101   0800 7701 101;0
20h20   no local ocorreu um atropelamento de pedestre e pista esta interditada devido manifestantes ;0
20h00   em guarapari no km 336 da br 101 proximo ao trevo de guarapari  pista interditada devido acidente no local  pedimos atencao aos condutores que trafegam pela localidade;1
11h00   br 101 km 275 sentido serracariacica para retirada de objeto bobina desprendido durante acidente uma faixa liberada trafego fluindo com estreitamento de pista ;1
10h20   interdicao na br 101 km 275 sentido serracariacica para retirada de objeto bobina desprendido durante acidente previsao de liberacao entre 20 a 30 minutos ;1
atencao acidente de transito local br 101 km 105 norte   colisao carro e caminhao principal norte em faixa 2 e marginal norte obstruidas;1
12h51    br 381 fernao dias  no km 9253 em itapeva pista interditada devido a acidente com fatal ;1
0700 em brumadinho br 381 km 525 sentido sp tombamento de carreta em atendimento pelas equipes prf e concessionaria  recomendamos cautela ao transitar na regiao;1
acidente com moto faz vitima fatal nas proximidades do retao demanaira ;0
0600 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0100 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1900 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
os bombeiros informaram que 21 pessoas estavam a bordo do barco hotel que virou durante uma tempestade no rio paraguai a embarcacao estava navegando em direcao ao porto geral de corumba quando o acidente ocorreu os ventos chegaram a mais de 50 kmh  jg;0
acidentes com animais peconhentos aumentam entre outubro e marco no parana  g1 g1pr ;0
acidente aconteceu durante uma tempestade na tarde da ultima sexta feira 15  g1;0
11h55   em sao goncalo do rio abaixo km 366 da br 381 transito permanece totalmente interditado em virtude de acidente com vitima e vazamento de oleo equipes no local;1
10h42   em sao goncalo do rio abaixo km 366 da br 381 transito totalmente interditado em virtude de acidente com vitima e vazamento de oleo equipes no local;1
1308 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0826 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0300 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
jovem fica ferida apos acidente entre carro moto e caminhao em londrina  g1 g1pr ;0
acidente deixa um morto e cinco feridos em santa rita na pb g1 g1paraiba   ;0
trafego esta em meia pista no km 41 da br 277 sentido paranagua regiao da serra do mar devido acidente sem retences ate o momento;1
trafego lento na rodovia ayrton senna do km 23 ao 28 em direcao ao interior reflexo de acidente no retorno do km 25 e ao excesso de veiculos e na alca de acesso a itaqua no km 35 devido congestionamento fora de concessao no sentido de sao paulo o trafego e normal;0
o trafego esta lento na rodovia ayrton senna do km 23 ao km 25 sentido interior devido acidente no retorno do km 25 em direcao a sao paulo o trafego esta normal ;0
trafego lento na rodovia ayrton senna do km 24 ao 25 pista local devido acidente no retorno do km 25;0
atualizacao  interdicao total da pista sentido norte para destombamento de carreta ;0
atencao  km 127 da br 050 em uberaba mg com interdicao na faixa da esquerda nos dos sentidos da via apos acidente equipes no local;1
idoso morre apos ficar preso embaixo de trator que tombou apos ser conduzido pelo mesmo na zona rural de santana  alagoas maceio noticias ;0
2200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
crianca e adolescente morrem em acidente de carro na br 104 na paraiba g1 g1paraiba   ;0
galera a rodovia ayrton senna tem lentidao do km 25 ao km 27 no sentido do interior devido acidente que bloqueia duas faixas em direcao a sao paulo o trafego esta normal;0
nao impeca o fechamento das portas do trem alem do risco de acidentes voce pode danificar equipamentos e atrasar a viagem de todos ;0
07h40   bom dia  no momento nao ha ocorrencias relevantes nas brs do espirito santo  vamos dirigir com prudencia para que continue assim  em caso de acidentes liguem  prf 191  samu 192  cbmes 193  eco 101   0800 7701 101;0
0300 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
uma investigacao vai apurar as condices do acidente que provocou a morte de 9 bombeiros civis no desmoronamento dentro de uma gruta no interior de sao paulo assista agora ao ao vivo o jornaldarecord  jr24h ;0
2910 br 116 contorno leste em curitiba km 111 proximo a br truck colisao traseira envolvendo duas carretas  trafego lento sentido sao paulo congestionamento proximo o viaduto do ceasa 1054 grupobr277 ;1
2910 br 376 em ponta grossa km 494 acidente por volta de 0750 envolvendo dois caminhes congestionamento de 5 quilometros em ambos sentidos ccr rodonorte em atendimento 1010 grupobr277 ;1
duas criancas adolescente e tres adultos sao enterrados apos acidente entre carros na pr 180  g1 g1pr ;0
video vi acontecendo dai caiu uma pedra em cima de mim diz unico sobrevivente de acidente em gruta  g1 altinopolis;0
saiba quais sao os custos associados a ocorrencias acidentes no transito confira as projeces para 2021 e 2022 em     acidentesdetransito ocorrenciasdetransito detranpeoficial ;0
trafego liberado em ambos sentidos da rodovia no local do acidente siga com atencao e boa viagem  ;0
atencao br 373 km 272 entre a cidade de prudentopolis e o trevo do relogio o trafego esta intercalado devido a um acidente sem previsao de liberacao ;1
atencao pista totalmente interditada na br 373 no km 271 devido a um acidente sem previsao de liberacao ;1
evite acidentes parando no acostamento apenas quando necessario como pneu furado ou pane para falar ao celular prefira uma area segura;0
idoso de 74 anos fica ferido em acidente envolvendo motocicleta e caminhao em pao de acucar  alagoas maceio noticias ;0
atencao   pista interditada  no km 45 da br 282  em rancho  queimado sc  devido a  acidente;1
1528 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0759 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
2309br 116 contorno leste  tombamento de carreta no km 108 neste momento proximo a ponte do rio iguacu divisa de curitiba e sao jose dos pinhais trafego lento ambos sentidos 1452 grupobr277 ;1
2309br 277 serra de sao luiz do puruna km 126  tombamento de caminhao com derramamento de carga na faixa da direita sentido curitiba trafego lento ccr rodonorte em deslocamento 1109 grupobr277 ;1
 br 376 serra de guaratuba pr  tombamento de caminhao km 674 sentido sul pista temporariamente bloqueada;1
duas pessoas ficam feridas apos carro atropelar vaca em cruzeiro do oeste  g1 g1pr ;0
motorista sem cnh tenta fugir mas e parado por motociclistas apos acidente com motoboy em curitiba diz pm  g1pr g1 ;0
deus me deu uma vida nova diz mulher que sobreviveu a acidente envolvendo tres caminhes e cinco carros na rodovia do xisto  g1 g1pr ;0
